0,0.07,0.06175
65.535000001546,0.07,0.05975
183.28999995719641,0.072,0.06175
198.81999999051914,0.072,0.05975
215.15999996336177,0.07,0.05975
282.3099999804981,0.072,0.05975
298.88999997638166,0.08,0.05975
315.4799999902025,0.094,0.05575
332.26999995531514,0.114,0.04975
348.9049999625422,0.132,0.04375
365.7050000037998,0.154,0.03775
382.15999997919425,0.17,0.03375
398.91499996883795,0.178,0.03175
415.16500001307577,0.18,0.03175
432.3699999949895,0.182,0.03175
449.01499996194616,0.18,0.03775
465.3349999571219,0.18,0.04575
482.3549999855459,0.18,0.06375
498.7649999675341,0.182,0.07975
515.5599999707192,0.184,0.09975
532.0199999841861,0.19,0.11575
548.9349999697879,0.192,0.12375
565.6999999773689,0.194,0.13175
582.3749999981374,0.196,0.13375
615.334999980405,0.196,0.13575
631.3799999770708,0.192,0.13375
649.0200000116602,0.186,0.13175
665.6849999562837,0.178,0.12775
681.5449999994598,0.168,0.12175
698.8000000128523,0.15,0.11375
715.6899999827147,0.134,0.10975
732.3899999610148,0.126,0.10975
748.9199999836273,0.12,0.10975
766.5749999578111,0.12,0.10775
782.3750000097789,0.118,0.10775
815.3099999763072,0.12,0.10775
848.5399999772198,0.122,0.10975
865.7050000037998,0.122,0.11175
882.3749999864958,0.122,0.11575
898.9650000003166,0.12,0.12575
915.2549999998882,0.116,0.13375
932.3699999949895,0.11,0.14575
948.7599999993108,0.106,0.15575
965.7249999581836,0.102,0.16375
982.2649999987334,0.102,0.16975
998.8000000012107,0.102,0.17175
1015.7049999688752,0.102,0.17375
1032.4099999852479,0.102,0.17575
1049.0349999745376,0.104,0.17575
1065.569999977015,0.108,0.17775
1082.2349999798462,0.118,0.17775
1098.71499997098,0.128,0.17775
1115.7249999814667,0.146,0.17775
1132.3599999886937,0.164,0.17975
1149.039999989327,0.176,0.17975
1165.7249999698251,0.19,0.18175
1182.265000010375,0.196,0.18375
1199.0349999978207,0.202,0.18575
1215.2849999838509,0.204,0.18775
1232.38499998115,0.204,0.19175
1249.0450000041164,0.202,0.19575
1265.6800000113435,0.2,0.20375
1282.329999958165,0.198,0.21375
1298.8799999584444,0.196,0.22175
1315.3450000099838,0.194,0.23375
1331.9599999813363,0.194,0.24375
1349.0499999606982,0.194,0.24775
1365.0999999954365,0.194,0.25175
1382.2999999974854,0.194,0.25375
1398.894999991171,0.194,0.25575
1431.769999966491,0.192,0.25375
1448.9399999729358,0.188,0.25175
1465.6099999556318,0.182,0.24375
1482.3549999855459,0.176,0.23775
1499.0600000019185,0.172,0.23375
1515.384999976959,0.166,0.23175
1532.119999988936,0.162,0.22775
1549.0649999701418,0.156,0.22375
1564.9249999551103,0.154,0.22375
1582.399999955669,0.152,0.22175
1648.7750000087544,0.15,0.22375
1665.7300000078976,0.148,0.22775
1682.8699999605305,0.148,0.23175
1699.0200000000186,0.146,0.23775
1715.6749999849126,0.146,0.24575
1732.0099999778904,0.146,0.25175
1748.5649999580346,0.146,0.25775
1765.755000000354,0.146,0.26175
1782.0000000065193,0.146,0.26575
1798.7649999558926,0.148,0.26775
1815.6299999682233,0.148,0.26975
1832.0299999904819,0.15,0.27175
1865.5249999719672,0.152,0.27375
1881.8899999605492,0.154,0.27375
1898.1349999667145,0.158,0.27575
1914.8999999742955,0.162,0.27575
1932.425000006333,0.172,0.27575
1949.0750000113621,0.182,0.27575
1965.7550000119954,0.19,0.27575
1982.3899999610148,0.2,0.27375
1998.7899999832734,0.204,0.27375
2014.755000011064,0.21,0.27375
2031.989999988582,0.212,0.27575
2048.644999973476,0.214,0.27575
2064.799999992829,0.214,0.27975
2082.4249999714084,0.216,0.28575
2099.084999994375,0.216,0.29375
2115.364999976009,0.216,0.30375
2132.3199999751523,0.214,0.30975
2148.719999997411,0.214,0.31775
2165.760000003502,0.212,0.32575
2182.4199999682605,0.21,0.32975
2198.819999990519,0.21,0.33375
2214.7699999623,0.21,0.33575
2265.060000005178,0.208,0.33575
2282.4499999987893,0.206,0.33775
2299.1000000038184,0.2,0.33775
2314.959999988787,0.194,0.33975
2332.3099999688566,0.186,0.34375
2348.939999996219,0.178,0.34375
2365.7599999569356,0.168,0.34775
2382.4449999956414,0.16,0.34975
2398.8749999552965,0.154,0.35175
2415.775000001304,0.15,0.35375
2432.2549999924377,0.148,0.35375
2448.8949999795295,0.144,0.35575
2549.509999982547,0.144,0.35375
2565.7399999909103,0.142,0.34975
2582.8399999882095,0.138,0.34175
2599.9149999697693,0.136,0.33175
2617.3849999904633,0.134,0.32375
2632.7349999919534,0.132,0.31775
2650.02000000095,0.128,0.31175
2666.854999959469,0.126,0.30775
2683.744999987539,0.124,0.30575
2699.384999985341,0.122,0.30575
2716.794999956619,0.12,0.30575
2733.1349999876693,0.116,0.30575
2749.290000007022,0.114,0.30775
2767.359999998007,0.108,0.31375
2782.7950000064448,0.102,0.31775
2800.7999999681488,0.096,0.32575
2815.94000000041,0.092,0.33175
2832.6149999629706,0.088,0.33575
2849.1700000013225,0.086,0.33775
2866.7799999821,0.084,0.33775
2883.815000008326,0.082,0.33575
2899.9149999581277,0.078,0.32975
2916.9000000110827,0.076,0.32375
2932.364999956917,0.074,0.31375
2949.064999993425,0.07,0.30175
2966.2699999753386,0.066,0.28975
2983.7749999715015,0.062,0.27975
3000.0249999575317,0.06,0.27375
3015.7799999578856,0.058,0.26975
3033.934999955818,0.056,0.26575
3049.1599999950267,0.054,0.26375
3066.2850000080653,0.054,0.26175
3116.1250000004657,0.056,0.26175
3132.500000006985,0.058,0.25975
3149.715000006836,0.066,0.25575
3166.694999963511,0.072,0.24975
3183.9449999970384,0.084,0.24175
3199.0699999732897,0.092,0.23775
3215.9450000035577,0.098,0.23375
3233.970000001136,0.102,0.23175
3249.169999966398,0.104,0.23175
3267.279999970924,0.106,0.23175
3283.8149999734014,0.106,0.23375
3300.7449999568053,0.106,0.23575
3316.1099999560975,0.106,0.23975
3333.8399999774992,0.108,0.24175
3349.370000010822,0.108,0.24375
3366.7900000000373,0.11,0.24575
3383.7300000013784,0.11,0.24775
3467.2949999803677,0.108,0.24375
3483.0399999627843,0.108,0.23975
3499.9799999641255,0.104,0.23175
3515.9049999783747,0.102,0.22375
3533.820000011474,0.1,0.21575
3549.9999999883585,0.096,0.20975
3565.810000000056,0.094,0.20575
3583.809999981895,0.09,0.20175
3600.5399999557994,0.09,0.19975
3617.2199999564327,0.088,0.19975
3633.7799999746494,0.086,0.19775
3649.0350000094622,0.084,0.19975
3666.7799999704584,0.082,0.19975
3682.9150000121444,0.078,0.20375
3699.049999995623,0.076,0.20575
3716.9149999972433,0.072,0.20775
3732.4849999859,0.068,0.20975
3750.0550000113435,0.064,0.21175
3767.4300000071526,0.062,0.21175
3782.695000001695,0.06,0.20975
3799.189999990631,0.056,0.20775
3816.774999955669,0.054,0.20375
3833.9500000001863,0.05,0.19375
3849.1999999969266,0.048,0.18775
3866.799999959767,0.044,0.17775
3883.434999966994,0.042,0.16975
3899.199999985285,0.04,0.16375
3917.459999967832,0.038,0.15375
3932.685000007041,0.036,0.14775
3950.494999997318,0.036,0.13775
3966.580000007525,0.036,0.13375
3983.8849999941885,0.036,0.12775
3999.8799999593757,0.036,0.12375
4015.819999971427,0.036,0.11975
4032.9349999665283,0.038,0.11775
4049.174999992829,0.038,0.11575
4067.0199999585748,0.038,0.11375
4082.6949999900535,0.04,0.11375
4099.944999965373,0.042,0.11175
4115.829999966081,0.044,0.10975
4133.949999988545,0.048,0.10975
4149.3049999699,0.052,0.10975
4167.554999992717,0.058,0.11175
4183.774999983143,0.066,0.11375
4200.444999965839,0.072,0.11575
4217.4750000122,0.076,0.11775
4233.844999980647,0.08,0.11975
4266.399999964051,0.082,0.12175
4299.895000003744,0.08,0.11975
4317.029999976512,0.08,0.11575
4332.575000007637,0.08,0.11175
4349.699999962468,0.08,0.10375
4365.720000001602,0.078,0.09575
4382.839999976568,0.078,0.09175
4400.274999963585,0.078,0.08775
4417.060000007041,0.076,0.08575
4433.944999997038,0.074,0.08375
4466.439999989234,0.072,0.08175
4483.814999985043,0.07,0.08375
4500.699999975041,0.068,0.08375
4515.834999969229,0.062,0.08375
4532.780000008643,0.058,0.08375
4550.074999977369,0.054,0.08375
4566.729999962263,0.048,0.08175
4583.159999980126,0.044,0.07775
4599.944999965373,0.04,0.07375
4615.859999961685,0.036,0.06975
4633.774999994785,0.032,0.06375
4650.704999978188,0.03,0.05975
4665.999999968335,0.03,0.05575
4683.799999998882,0.03,0.05375
4699.839999957476,0.032,0.05175
4716.734999965411,0.032,0.04975
4733.134999987669,0.034,0.04775
4749.374999955762,0.036,0.04775
4766.644999966957,0.038,0.04775
4783.76500000013,0.04,0.04975
4799.650000000838,0.042,0.04975
4815.984999993816,0.046,0.04775
4832.5849999673665,0.052,0.04775
4849.129999987781,0.058,0.04375
4865.8749999594875,0.066,0.03775
4883.899999957066,0.076,0.03175
4899.214999983087,0.08,0.02775
4916.975000000093,0.084,0.02575
4950.1450000097975,0.086,0.02575
4982.5849999906495,0.086,0.02775
4999.030000006314,0.086,0.02975
5015.879999962635,0.086,0.03175
5033.96500000963,0.084,0.03575
5049.109999963548,0.084,0.03775
5065.789999964181,0.08,0.04175
5082.594999985304,0.08,0.04575
5100.694999971893,0.078,0.04775
5115.924999990966,0.076,0.04975
5132.539999962319,0.074,0.05175
5166.625000012573,0.074,0.05375
5200.814999989234,0.072,0.05375
5233.134999987669,0.072,0.05575
5282.520000007935,0.07,0.05575
5316.705000004731,0.07,0.05775
5333.084999991115,0.072,0.05975
5349.040000000969,0.074,0.05975
5360.454999958165,0.076,0.06175
