0,0.13,0.057349998474121096
16.16000005742535,0.136,0.055349998474121094
49.14000001735985,0.138,0.055349998474121094
149.15000001201406,0.136,0.057349998474121096
166.0550000378862,0.132,0.06134999847412109
182.1400000480935,0.124,0.07334999847412109
199.65500000398606,0.108,0.09134999847412109
215.88000003248453,0.096,0.10734999847412109
233.3100000396371,0.08,0.1293499984741211
248.920000041835,0.072,0.14134999847412108
266.44000003580004,0.068,0.1533499984741211
282.14000002481043,0.07,0.1613499984741211
298.9150000503287,0.08,0.1673499984741211
315.42500003706664,0.092,0.1693499984741211
332.5050000566989,0.114,0.17334999847412108
348.8700000452809,0.144,0.17334999847412108
365.5750000034459,0.168,0.17534999847412108
381.9150000344962,0.19,0.17534999847412108
399.28500005044043,0.214,0.1793499984741211
416.5900000371039,0.23,0.1853499984741211
432.08500003675,0.236,0.1893499984741211
448.7700000172481,0.24,0.1953499984741211
466.8050000327639,0.24,0.2033499984741211
482.36500000348315,0.238,0.20934999847412109
499.45000000298023,0.236,0.2133499984741211
515.9750000457279,0.236,0.2153499984741211
566.080000018701,0.238,0.20934999847412109
583.4400000167079,0.246,0.1933499984741211
598.7600000225939,0.254,0.17734999847412108
615.7400000374764,0.27,0.1513499984741211
632.2350000264123,0.284,0.1313499984741211
650.0800000503659,0.3,0.1093499984741211
665.720000048168,0.308,0.0973499984741211
682.0450000232086,0.314,0.08734999847412109
700.0850000185892,0.314,0.0833499984741211
715.6850000028498,0.314,0.0813499984741211
731.8300000042655,0.312,0.0813499984741211
748.7300000502728,0.306,0.0813499984741211
765.6550000538118,0.298,0.0853499984741211
782.2800000431016,0.29,0.08734999847412109
799.3900000001304,0.278,0.09134999847412109
815.5800000531599,0.266,0.0933499984741211
832.7800000552088,0.248,0.0933499984741211
849.2500000284053,0.232,0.09134999847412109
865.5300000100397,0.222,0.08934999847412109
882.1200000238605,0.216,0.0853499984741211
899.535000033211,0.214,0.0793499984741211
916.5250000078231,0.214,0.07334999847412109
932.3600000352599,0.218,0.0693499984741211
948.9300000132062,0.226,0.0633499984741211
965.5300000449643,0.234,0.06134999847412109
982.9450000543147,0.246,0.057349998474121096
998.3900000224821,0.26,0.05334999847412109
1016.2200000486337,0.268,0.05334999847412109
1033.0900000408292,0.276,0.05134999847412109
1049.810000055004,0.282,0.049349998474121096
1066.3600000552833,0.29,0.04534999847412109
1081.9300000439398,0.294,0.04534999847412109
1098.8750000251457,0.302,0.04334999847412109
1115.34500005655,0.31,0.041349998474121095
1132.0100000011735,0.324,0.039349998474121094
1148.9200000069104,0.344,0.039349998474121094
1165.8250000327826,0.358,0.039349998474121094
1183.255000039935,0.378,0.04334999847412109
1198.8300000084564,0.392,0.047349998474121094
1216.1550000309944,0.41,0.055349998474121094
1232.1200000005774,0.422,0.0633499984741211
1248.790000041481,0.438,0.07534999847412109
1265.3400000417605,0.45,0.0833499984741211
1282.3350000544451,0.466,0.0933499984741211
1298.7100000027567,0.486,0.0993499984741211
1315.7000000355765,0.498,0.10534999847412109
1332.6000000233762,0.514,0.1093499984741211
1349.89500005031,0.522,0.1113499984741211
1365.9500000067055,0.526,0.1173499984741211
1382.32000003336,0.524,0.1273499984741211
1398.5100000281818,0.518,0.14134999847412108
1415.3800000203773,0.504,0.1613499984741211
1431.540000019595,0.492,0.1793499984741211
1449.4050000212155,0.472,0.2033499984741211
1465.9050000482239,0.458,0.2193499984741211
1482.7400000067428,0.444,0.23534999847412108
1498.8450000528246,0.438,0.2453499984741211
1515.54000005126,0.434,0.2513499984741211
1531.9900000467896,0.432,0.2533499984741211
1549.7450000257231,0.434,0.2533499984741211
1582.2600000537932,0.436,0.2533499984741211
1598.230000003241,0.434,0.2533499984741211
1615.4550000210293,0.432,0.2493499984741211
1631.9500000099652,0.424,0.24134999847412109
1650.2450000261888,0.414,0.2293499984741211
1665.6200000434183,0.404,0.2213499984741211
1682.215000037104,0.394,0.2113499984741211
1699.1800000541843,0.384,0.2013499984741211
1715.4600000358187,0.378,0.1933499984741211
1732.12500003865,0.376,0.1893499984741211
1748.8300000550225,0.376,0.1873499984741211
1782.1850000182167,0.374,0.1853499984741211
1798.7500000162981,0.374,0.1873499984741211
1816.4500000420958,0.372,0.1913499984741211
1832.0950000197627,0.366,0.1973499984741211
1849.9850000371225,0.356,0.20534999847412108
1865.685000026133,0.338,0.2193499984741211
1882.385000004433,0.316,0.2313499984741211
1899.715000006836,0.3,0.24134999847412109
1916.1200000089593,0.284,0.2513499984741211
1931.8900000071153,0.268,0.2593499984741211
1950.2450000145473,0.262,0.2653499984741211
1965.760000050068,0.262,0.2673499984741211
1982.2300000232644,0.27,0.2693499984741211
1998.4200000180863,0.284,0.2713499984741211
2016.1300000036135,0.304,0.2713499984741211
2032.0750000537373,0.318,0.2713499984741211
2049.795000057202,0.334,0.2753499984741211
2065.6700000399724,0.342,0.2793499984741211
2082.0300000486895,0.342,0.28534999847412107
2098.550000053365,0.338,0.2973499984741211
2115.9150000312366,0.33,0.3093499984741211
2132.2500000242144,0.318,0.3273499984741211
2149.0800000028685,0.306,0.3433499984741211
2165.8150000148453,0.298,0.3553499984741211
2183.3800000022165,0.294,0.3673499984741211
2198.750000039581,0.294,0.3753499984741211
2215.700000000652,0.298,0.3813499984741211
2232.0950000430457,0.302,0.3853499984741211
2248.905000044033,0.304,0.3873499984741211
2265.475000021979,0.306,0.3893499984741211
2282.320000056643,0.304,0.3913499984741211
2299.5450000162236,0.294,0.3933499984741211
2315.5750000150874,0.284,0.3953499984741211
2332.5950000435114,0.268,0.3973499984741211
2349.315000057686,0.25,0.3953499984741211
2365.7050000038,0.24,0.3913499984741211
2382.2849999996834,0.23,0.3833499984741211
2398.970000038389,0.22,0.3693499984741211
2415.9050000016578,0.214,0.3553499984741211
2432.1550000458956,0.212,0.34534999847412107
2448.995000042487,0.21,0.3373499984741211
2465.965000039432,0.21,0.3313499984741211
2482.335000007879,0.21,0.3293499984741211
2498.8650000304915,0.208,0.3293499984741211
2516.0950000281446,0.206,0.3313499984741211
2532.3150000185706,0.196,0.3393499984741211
2548.9350000279956,0.186,0.3513499984741211
2565.3650000458583,0.168,0.3693499984741211
2581.7550000501797,0.154,0.3833499984741211
2598.9250000566244,0.136,0.4013499984741211
2615.585000021383,0.124,0.41334999847412107
2632.960000017192,0.118,0.4193499984741211
2648.6050000530668,0.116,0.4213499984741211
2665.3300000471063,0.116,0.4173499984741211
2682.3650000151247,0.116,0.40734999847412107
2698.285000049509,0.116,0.3973499984741211
2715.565000020433,0.118,0.3793499984741211
2731.9400000269525,0.118,0.3633499984741211
2749.00000001071,0.118,0.34534999847412107
2766.4150000200607,0.116,0.3273499984741211
2782.870000053663,0.114,0.3193499984741211
2799.440000031609,0.11,0.3113499984741211
2815.7200000132434,0.108,0.3093499984741211
2831.785000045784,0.106,0.3073499984741211
2848.2700000167824,0.104,0.3073499984741211
2866.8950000428595,0.1,0.3073499984741211
2883.2250000559725,0.094,0.3113499984741211
2899.985000025481,0.088,0.3153499984741211
2916.590000037104,0.08,0.3213499984741211
2933.900000003632,0.072,0.3273499984741211
2949.3750000256114,0.066,0.3333499984741211
2966.3100000470877,0.06,0.3393499984741211
2983.5300000268035,0.06,0.3413499984741211
3017.150000028778,0.066,0.3433499984741211
3032.275000005029,0.072,0.34534999847412107
3049.840000050608,0.08,0.34734999847412107
3066.7300000204705,0.084,0.3513499984741211
3083.0300000379793,0.086,0.3573499984741211
3100.955000030808,0.084,0.3693499984741211
3115.7700000330806,0.08,0.3813499984741211
3133.7200000416487,0.068,0.4013499984741211
